"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",46.5800981380533
"000143a7618ac9cae91b0bf7d059c1fd_5",63.1846823351832
"000143a7618ac9cae91b0bf7d059c1fd_6",45.6849464516954
"000143a7618ac9cae91b0bf7d059c1fd_7",45.2553714780524
"0019bbc70f71e4620273237a1e99bfde_1",13.1520179881988
"0019bbc70f71e4620273237a1e99bfde_11",49.8941998261292
"0019bbc70f71e4620273237a1e99bfde_2",12.7133697145997
"0019bbc70f71e4620273237a1e99bfde_4",51.3668322440407
"0019bbc70f71e4620273237a1e99bfde_5",46.1067533626663
"0019bbc70f71e4620273237a1e99bfde_9",42.7838697179113
"00e96ba3612eb828cbb6511fe2e899f3_1",46.2944118328152
"00e96ba3612eb828cbb6511fe2e899f3_11",45.1100381780903
"00e96ba3612eb828cbb6511fe2e899f3_14",40.5920983258861
"00e96ba3612eb828cbb6511fe2e899f3_4",44.9784416676045
"00e96ba3612eb828cbb6511fe2e899f3_7",48.6018018584032
"00e96ba3612eb828cbb6511fe2e899f3_9",42.7847187557564
"01ce9bb3e240242c13adf7e95f09b865_1",47.8934705009022
"01ce9bb3e240242c13adf7e95f09b865_2",66.7467119190893
"01ce9bb3e240242c13adf7e95f09b865_4",89.1098904106775
"021dda0c1bad52f0b5a3829ad0a8e0de_4",44.9781248624384
"021dda0c1bad52f0b5a3829ad0a8e0de_9",42.7815253596824
"022c90700569a3674e703860b70614b2_1",46.2897231163574
"022c90700569a3674e703860b70614b2_14",40.5876883979745
"022c90700569a3674e703860b70614b2_15",41.7507472836507
"022c90700569a3674e703860b70614b2_4",46.5821890521493
"022c90700569a3674e703860b70614b2_5",24.7624064995418
"022c90700569a3674e703860b70614b2_7",46.8630852632764
"022c90700569a3674e703860b70614b2_8",43.2217576591119
"022c90700569a3674e703860b70614b2_9",44.3886055345743
"02690b095cb73fd9d47fde5671eb5d22_1",51.1021944740362
"02690b095cb73fd9d47fde5671eb5d22_2",60.2900862389807
"02690b095cb73fd9d47fde5671eb5d22_4",49.7742364013415
"029c116f4649c2bf527e55afb32fcae5_0",48.3337154725384
"02c78549a70435837a6b4d35a1e6fadd_1",49.6700573699883
"02c78549a70435837a6b4d35a1e6fadd_11",41.9082459019899
"02c78549a70435837a6b4d35a1e6fadd_14",41.8039895985313
"02c78549a70435837a6b4d35a1e6fadd_2",47.4556332485282
"02c78549a70435837a6b4d35a1e6fadd_5",49.345459776717
"02c78549a70435837a6b4d35a1e6fadd_7",50.1220978624847
"02c78549a70435837a6b4d35a1e6fadd_8",44.8282168958782
"036229fe75b61a8310e112b2ca147c2e_1",46.2951975096271
"036229fe75b61a8310e112b2ca147c2e_11",44.5784403334253
"036229fe75b61a8310e112b2ca147c2e_14",52.3891303922351
"036229fe75b61a8310e112b2ca147c2e_2",43.9521016270357
"036229fe75b61a8310e112b2ca147c2e_4",62.5119430330731
"036229fe75b61a8310e112b2ca147c2e_5",50.7928985130131
"036229fe75b61a8310e112b2ca147c2e_7",54.5743074809716
"036229fe75b61a8310e112b2ca147c2e_8",47.886073326033
"036229fe75b61a8310e112b2ca147c2e_9",42.6950357612802
"037cb72abcd5e13b2cab5414f63b5967_11",43.5097883225788
"037cb72abcd5e13b2cab5414f63b5967_14",50.2891095094915
"037cb72abcd5e13b2cab5414f63b5967_15",43.3599310448452
"037cb72abcd5e13b2cab5414f63b5967_2",48.1500578607009
"037cb72abcd5e13b2cab5414f63b5967_3",45.4157973761261
"037cb72abcd5e13b2cab5414f63b5967_4",44.9782896011248
"037cb72abcd5e13b2cab5414f63b5967_9",42.7855044325682
"03862487109f8c1794ce3a107f407ebb_3",45.3976127595938
"039301ae48f7d184e98085f272c83b82_0",46.7328573511081
"039301ae48f7d184e98085f272c83b82_1",50.3122056572894
"039301ae48f7d184e98085f272c83b82_11",43.5099277168519
"039301ae48f7d184e98085f272c83b82_14",43.7966658152413
"039301ae48f7d184e98085f272c83b82_15",43.3606153440039
"039301ae48f7d184e98085f272c83b82_2",47.4588139723956
"039301ae48f7d184e98085f272c83b82_3",45.4167477916243
"039301ae48f7d184e98085f272c83b82_4",49.9094970726762
"039301ae48f7d184e98085f272c83b82_6",45.7019652252166
"039301ae48f7d184e98085f272c83b82_9",45.9933286790306
"03b237ebfa5745672d26a030ef898126_4",44.976224031442
"03b237ebfa5745672d26a030ef898126_5",44.5362705205587
"0401c1be16767993b6cce37f508967ed_1",46.2896090664976
"0401c1be16767993b6cce37f508967ed_14",51.598872743061
"0401c1be16767993b6cce37f508967ed_2",47.4571032244988
"0401c1be16767993b6cce37f508967ed_4",44.5854976982639
"0401c1be16767993b6cce37f508967ed_8",48.1461221390762
"0422f7d5f28aec271dc10307cdc5ad53_11",46.7066004214687
"0422f7d5f28aec271dc10307cdc5ad53_13",42.6365722259195
