"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",46.7716789245605
"000143a7618ac9cae91b0bf7d059c1fd_5",90.6987152099609
"000143a7618ac9cae91b0bf7d059c1fd_6",20.7312774658203
"000143a7618ac9cae91b0bf7d059c1fd_7",73.5302505493164
"0019bbc70f71e4620273237a1e99bfde_1",14.6662902832031
"0019bbc70f71e4620273237a1e99bfde_11",61.1464767456055
"0019bbc70f71e4620273237a1e99bfde_2",13.3457078933716
"0019bbc70f71e4620273237a1e99bfde_4",79.7223587036133
"0019bbc70f71e4620273237a1e99bfde_5",26.0017318725586
"0019bbc70f71e4620273237a1e99bfde_9",12.2356157302856
"00e96ba3612eb828cbb6511fe2e899f3_1",29.7340316772461
"00e96ba3612eb828cbb6511fe2e899f3_11",51.0439910888672
"00e96ba3612eb828cbb6511fe2e899f3_14",16.0550060272217
"00e96ba3612eb828cbb6511fe2e899f3_4",41.0955963134766
"00e96ba3612eb828cbb6511fe2e899f3_7",76.2580871582031
"00e96ba3612eb828cbb6511fe2e899f3_9",12.2352056503296
"01ce9bb3e240242c13adf7e95f09b865_1",55.2802276611328
"01ce9bb3e240242c13adf7e95f09b865_2",83.7946853637695
"01ce9bb3e240242c13adf7e95f09b865_4",69.6759338378906
"021dda0c1bad52f0b5a3829ad0a8e0de_4",41.0955200195312
"021dda0c1bad52f0b5a3829ad0a8e0de_9",12.2367467880249
"022c90700569a3674e703860b70614b2_1",29.8047370910645
"022c90700569a3674e703860b70614b2_14",17.8451328277588
"022c90700569a3674e703860b70614b2_15",26.7548961639404
"022c90700569a3674e703860b70614b2_4",48.3739547729492
"022c90700569a3674e703860b70614b2_5",39.9541969299316
"022c90700569a3674e703860b70614b2_7",89.0162658691406
"022c90700569a3674e703860b70614b2_8",21.436393737793
"022c90700569a3674e703860b70614b2_9",33.0999984741211
"02690b095cb73fd9d47fde5671eb5d22_1",67.9334259033203
"02690b095cb73fd9d47fde5671eb5d22_2",85.9076919555664
"02690b095cb73fd9d47fde5671eb5d22_4",83.4848709106445
"029c116f4649c2bf527e55afb32fcae5_0",15.2804727554321
"02c78549a70435837a6b4d35a1e6fadd_1",61.8249092102051
"02c78549a70435837a6b4d35a1e6fadd_11",24.77610206604
"02c78549a70435837a6b4d35a1e6fadd_14",12.5025615692139
"02c78549a70435837a6b4d35a1e6fadd_2",56.0396919250488
"02c78549a70435837a6b4d35a1e6fadd_5",58.6788368225098
"02c78549a70435837a6b4d35a1e6fadd_7",84.1553726196289
"02c78549a70435837a6b4d35a1e6fadd_8",26.5485610961914
"036229fe75b61a8310e112b2ca147c2e_1",29.2061443328857
"036229fe75b61a8310e112b2ca147c2e_11",32.7848739624023
"036229fe75b61a8310e112b2ca147c2e_14",50.7094078063965
"036229fe75b61a8310e112b2ca147c2e_2",9.28306102752686
"036229fe75b61a8310e112b2ca147c2e_4",85.7922134399414
"036229fe75b61a8310e112b2ca147c2e_5",60.9541473388672
"036229fe75b61a8310e112b2ca147c2e_7",76.9575347900391
"036229fe75b61a8310e112b2ca147c2e_8",60.0477294921875
